chamber,legislator_name,disclosure_date,transaction_date,ticker,asset_description,asset_type,transaction_type,amount_range,amount_min,amount_max,amount_avg,owner,ptr_link,office,party,state,comment,transaction_year,disclosure_year
Senate,Kelly Loeffler,,04/07/2020,GS,"The Goldman Sachs Group, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $215.00 <br> <em>Expires:</em> 06/19/2020 </div>",Stock Option,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,GLNCY,Glencore plc,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,ETN,"Eaton Corporation plc <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $75.00 <br> <em>Expires:</em> 04/17/2020 </div>",Stock Option,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,EMR,"Emerson Electric Co. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $50.00 <br> <em>Expires:</em> 01/15/2021 </div>",Stock Option,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,EMR,"Emerson Electric Co. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $67.50 <br> <em>Expires:</em> 09/18/2020 </div>",Stock Option,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,EMR,Emerson Electric Co.,Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,DIS,"The Walt Disney Company <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $120.00 <br> <em>Expires:</em> 04/17/2020 </div>",Stock Option,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,DFS,"Discover Financial Services <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $72.50 <br> <em>Expires:</em> 07/17/2020 </div>",Stock Option,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,DFS,"Discover Financial Services <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $72.50 <br> <em>Expires:</em> 04/17/2020 </div>",Stock Option,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,DD,"DuPont de Nemours, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $47.50 <br> <em>Expires:</em> 07/17/2020 </div>",Stock Option,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,DD,"DuPont de Nemours, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $62.50 <br> <em>Expires:</em> 04/17/2020 </div>",Stock Option,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
Senate,Kelly Loeffler,,04/07/2020,DD,"DuPont de Nemours, Inc.",Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,--,2020,
